video_name,xmin,xmax,clr_score,reg_score,label
v_XeRiPVEZ6pY,0.0,0.99,0.004369441,1.0,Playing accordion
v_rBJBnf4F9sA,0.0,0.99,0.004730887,0.9600553660258656,Ironing clothes
v_FMYu8k1b_DM,0.0,0.99,0.0048812623,0.9916371867776764,Futsal
v_ubNDaGOws0E,0.0,0.99,0.0049063577,0.999999994954797,Cumbia
v_ZUM89wyBcYY,0.0,0.99,0.0048546693,0.9999999996909544,Tango
v_WZUxscN9rW8,0.0,0.99,0.004970325,0.7949503779448115,Plataform diving
v_0VVNybUx7DE,0.01,0.98,0.004177686,0.9996999867914776,Cricket
v_uElCsF1fOgE,0.0,0.99,0.00461202,0.9428188396486019,Hula hoop
v_W6JJ1L_EEBY,0.01,0.98,0.0046441625,0.9999999808552568,BMX
v_z5xZrF421HE,0.0,0.99,0.0050028185,0.9999951391593265,Rock climbing
v_pBaeRTgaNBM,0.0,0.99,0.004876033,0.9999996519269151,Using the rowing machine
v_cVuHOF56B64,0.0,0.99,0.004451157,0.999596955429871,Beer pong
v_Dh3bLRYJkiY,0.0,0.99,0.004989883,0.9303196093765986,Long jump
v_iddZ6YIWLWc,0.0,0.99,0.0046488345,1.0,Slacklining
v__Wag6CT_0j8,0.0,0.99,0.004471919,0.8810297908184344,Playing field hockey
v_FmaW2KK4wWU,0.0,0.99,0.0015168396,0.9884380874699072,Hanging wallpaper
v_JW0VZ5NoC8A,0.0,0.99,0.0010341564,0.9999999999994327,Playing pool
v_bh6VHVHMoo8,0.0,0.99,0.0012712282,0.9998527254897275,Kneeling
v_j8lH0saRXl4,0.0,0.99,0.0043549556,0.9999999898794192,Playing rubik cube
v_mNM-JUC7ZEA,0.0,0.99,0.0043701762,0.9006840570540724,Fixing the roof
v_WXST-TXQjoU,0.0,0.99,0.002226477,0.9099673021801714,Getting a haircut
v_hz0W27EwjQ8,0.0,0.99,0.0018181204,0.9999592573186281,Playing beach volleyball
v_2sbF8W0_bbg,0.0,0.99,0.004857067,0.9999998937918576,Smoking hookah
v_yE5whKJ-DE4,0.0,0.99,0.0038654248,0.8629920952573654,Mowing the lawn
v_u8ykXBc2Efs,0.0,0.99,0.0048098844,0.9715455869865918,Washing dishes
v_2Tuht3F2uc8,0.0,0.99,0.0049034962,0.9999999968994194,Shoveling snow
v_ZcgahXg_ELw,0.01,0.98,0.004238134,0.9999999999796677,Scuba diving
v_YQfJWGJ75Pk,0.0,0.99,0.003717901,0.7976651981247171,Painting fence
v_XH-YlSbgxkY,0.0,0.99,0.0025979374,0.9999997616323053,Baton twirling
v_GgAXP4FTFnA,0.0,0.99,0.00017730158,0.9999645278198391,Playing water polo
v_173d8EtsIpE,0.0,0.99,0.0027849574,0.9999999999974731,Doing fencing
v_a4-5QFOiAiw,0.0,0.99,0.004127738,0.9999998887528145,Tennis serve with ball bouncing
v_dIC0nm4nrI8,0.0,0.99,0.0025182425,1.0,Ballet
v_Ti1ZaH0VGfg,0.0,0.99,0.004657795,0.9999999999999941,Playing bagpipes
v_uG_G4g6ixms,0.0,0.99,0.0031784913,0.498889607329799,Horseback riding
v_UWTpfygMUQw,0.0,0.99,0.0030279227,0.5780496338275378,Roof shingle removal
v_2Iakg-Z-iXM,0.01,0.98,0.004329287,0.99999988368099,Baton twirling
v_9q6wWG6ql4E,0.01,0.98,0.004321297,0.9999997240897538,Using the monkey bar
v_nw32dno_RcM,0.0,0.99,0.0022507405,0.999980681799722,Spinning
v_T97WL2cKD6M,0.0,0.99,0.0009976211,1.0,Playing accordion
v_5VwGzOLPFAQ,0.0,0.99,0.004627137,0.9883759913466491,Snowboarding
v_HOTCR1uIaBM,0.0,0.99,0.0043671955,0.35620881768493284,Preparing salad
v_le1aEgEms9Y,0.0,0.99,0.0049737347,0.9999999357393278,Brushing teeth
v_r64pATF3vCI,0.01,0.98,0.0043927766,0.9999999999112985,Paintball
v_SGQQSH88isc,0.0,0.99,0.002801288,0.42352970996674427,Gargling mouthwash
v_hiYPv3MrrUw,0.0,0.99,0.0010256532,0.9827168581154221,Windsurfing
v_Zguc8yykcgk,0.01,0.98,0.0043128263,0.8423270584033462,Putting on shoes
v_3-_Eld2NwJ0,0.0,0.99,0.0022477468,0.9999956402492407,Building sandcastles
v_6HmKyms-U2s,0.0,0.99,0.0039507295,0.9992225900658568,Playing squash
v_W30cufYc_ZI,0.0,0.99,0.004773744,0.9999981469542828,Scuba diving
v_2_hcULoN4Ls,0.0,0.99,0.004789905,0.9972537960313574,Playing polo
v_Mgym0F-T7Js,0.0,0.99,0.004755052,0.6266158620278149,Polishing forniture
v_yeEe8-aYA2E,0.0,0.99,0.00461728,0.98514137365327,BMX
v_7ET-TtUVU7s,0.0,0.99,0.0042662527,0.9998043452955,Canoeing
v_PxGggNnMGtQ,0.0,0.99,0.0038504663,0.9999999532699957,Mixing drinks
v_QeL3ScQVelo,0.0,0.99,0.004408591,0.9429367309236878,Preparing salad
v_-NM-0NZXRNw,0.0,0.99,0.0045703007,0.9999999999525885,Paintball
v_hFlDERq1ThU,0.0,0.99,0.0038196917,0.9999999999775896,Using the pommel horse
v_U37UAWdI-vY,0.0,0.99,0.00017429369,0.9981569882420526,Playing harmonica
v__1vYKA7mNLI,0.0,0.99,0.0020669717,0.9999999880405904,Kneeling
v_HzSCfBOefA4,0.01,0.98,0.004273365,0.9793730786048073,Washing dishes
v_6y_gnZgf0N8,0.01,0.98,0.004475978,0.9999998351577483,Doing a powerbomb
v_bDK-_jU_KzI,0.0,0.99,0.0036786608,1.0,Arm wrestling
v_jVoj7XaUoU8,0.0,0.99,0.0044004726,0.9999999897773256,Ballet
v_-TWiYyvt2Ec,0.0,0.99,0.0045380797,1.0,Windsurfing
v_Nt6cha3hK_s,0.0,0.99,0.0048401146,0.9894203824566324,Preparing salad
v_50b9lVikSeo,0.0,0.99,0.0041765654,0.9999982877706136,Vacuuming floor
v_tMM166j4YEw,0.0,0.99,0.003994145,0.9903303788627037,Calf roping
v_JE50XTpCN78,0.0,0.99,0.004065726,0.9537654127964861,Doing nails
v_aoY0XhAXm7M,0.0,0.99,0.0049315426,0.9750228360218831,Making a cake
v_oEDBkmmVKM0,0.0,0.99,0.004750987,0.9999428593417594,Playing harmonica
v_TIAAUayALPI,0.0,0.99,0.0047052954,0.9913041802340251,Braiding hair
v_G8dCenteoT0,0.0,0.99,0.0044365143,0.9992980738081012,Putting in contact lenses
v_nDJgThY8zi8,0.0,0.99,0.0047068745,0.5207795859696334,Spinning
v_vTbeVoT1Gsg,0.0,0.99,0.0041563897,0.9992850324129741,Javelin throw
v_lyJpgvmTOpo,0.0,0.99,0.004483089,0.9999949257561754,Drinking beer
v_wnnoaLzYqVQ,0.0,0.99,0.004888969,0.9999883305023669,Rafting
v_aGlfi9PqRdY,0.0,0.99,0.0036659162,0.8003000918680837,Peeling potatoes
v_FCe1NVTbaZ4,0.0,0.99,0.0047574337,0.8353795173806149,Doing crunches
v_ZFJkIiqOErk,0.0,0.99,0.0047561093,0.9998988465774333,Dodgeball
v_h1t5QZjERms,0.0,0.99,0.0040348293,0.9999841516048023,Playing badminton
v_W1krUTxgsMc,0.0,0.99,0.004299246,0.9999671683426431,Playing guitarra
v_-A6e83tl4Y8,0.0,0.99,0.0030639202,0.9999839058219259,Volleyball
v_xRuZMDClaQM,0.0,0.99,0.004399838,0.999999999527787,Doing fencing
v_KgM8_YBJbM4,0.0,0.99,0.0001733158,0.9999998404802459,Spinning
v_immCYvN8pwQ,0.0,0.99,0.0040236465,0.9999718944276675,Longboarding
v_i3DJXbrg0vk,0.0,0.99,0.0005305046,0.9163769517920827,Hammer throw
v_fgQ2HYMl3pA,0.01,0.98,0.004386354,0.9961787025356217,Beach soccer
v_knnQ99kDt8w,0.0,0.99,0.0032600188,0.9999999987881445,Dodgeball
v_UqU_mAjgknQ,0.0,0.99,0.0046017775,0.8687447598097364,Rock-paper-scissors
v_a_uamUiKq1o,0.01,0.98,0.0044601313,1.0,Arm wrestling
v_MiOJxYa5Nt4,0.0,0.99,0.0043072924,0.9999655694000447,Hammer throw
v_N8BlpYSpgg4,0.0,0.99,0.00430564,0.550206440844519,Sumo
v_vKNsvOvC5mA,0.0,0.99,0.004636881,0.5111989076983067,Canoeing
v_Y9B22Ii7-eE,0.01,0.98,0.0043499023,0.9991864976944291,Making an omelette
v_oUdEoaKDHpA,0.0,0.99,0.0040110457,0.9995832495440056,Breakdancing
v_BD7txKlwoj8,0.01,0.98,0.0043863207,0.9996965084591671,Hammer throw
v_FOm0uKw7dXc,0.0,0.99,0.0048902957,0.9999999999597526,Tango
v_WFqr6QPsszQ,0.0,0.99,0.002371023,0.5491922479388559,Wrapping presents
v_ZPVrC5185NM,0.0,0.99,0.0044003366,1.0,Swinging at the playground
v_4qnrM4k6qN0,0.0,0.99,0.0045600836,0.9999995549466619,Futsal
v_8BsIeOSzK_U,0.0,0.99,0.0012903216,0.9994847625461166,Using parallel bars
v_a1WhnMcTbrY,0.0,0.99,0.0044257785,0.9989979337800907,Shoveling snow
v_plhiqYw0P_g,0.0,0.99,0.004747671,0.9231213994983921,Waterskiing
v_SGQQSH88isc,0.0,0.99,0.003963791,0.42352970996674427,Gargling mouthwash
v_GKBYgS99oiI,0.0,0.99,0.0048026172,0.9774287989554874,Changing car wheel
v_KBG7wrKsZAI,0.0,0.99,0.0040291003,0.9989488783943846,Doing karate
v_Q_LhL-t0Yls,0.0,0.99,0.0018097517,0.9999999993318103,Playing flauta
v_2oc0OBWkYfg,0.0,0.99,0.0047306092,0.643897722868888,Getting a haircut
v_Sd4C8_FMdjA,0.01,0.98,0.0042788554,0.9487595270909156,Breakdancing
v_RPLbUeV3-o0,0.0,0.99,0.0046154605,0.9888970105700085,Snowboarding
v_ykov_joUUTk,0.0,0.99,0.004794885,0.9998237679250899,Doing karate
v_5zYETEiYiCQ,0.0,0.99,0.004660381,0.9999998723308783,Playing piano
v_IJ76Wtgg2g4,0.0,0.99,0.0047098496,0.9999999997912028,Using the balance beam
v_7qBA7XPDsC4,0.0,0.99,0.004470328,0.9976134337083096,Powerbocking
v_LZC9MLWo9bE,0.0,0.99,0.003209413,0.9999999888974141,Chopping wood
v_0PmrImNqA2w,0.0,0.99,0.0037389824,0.9498614430085156,Painting fence
v_39dTxOhrW68,0.0,0.99,0.004285425,0.9996433310891125,Trimming branches or hedges
v_C03QJbrKzaw,0.0,0.99,0.0048524304,0.9999878269881834,Trimming branches or hedges
v_V9LudLaWGOM,0.0,0.99,0.0033018591,0.9999985652358554,Javelin throw
v_tnt6Wpv_kHc,0.0,0.99,0.0030297812,0.5324609476072266,Spinning
v_iRwRwpVLE_Y,0.0,0.99,0.004623261,0.7989997748582712,Making a cake
v_C10_qXWxpsk,0.0,0.99,0.0041378443,0.9963682574253651,Tumbling
v_2tlLq9qvG-c,0.0,0.99,0.004919444,0.9980457364910995,Baking cookies
v_kh42ufAYMZQ,0.0,0.99,0.003809669,0.9995095242341349,Clipping cat claws
v_8_jbsmj5Z9w,0.0,0.99,0.004136526,0.9999416862942371,Shaving
v_B0cb0B90Ubg,0.0,0.99,0.0047354414,0.7610536318346434,Bathing dog
v_Ix8WFQ6-yx8,0.0,0.99,0.004639397,0.9999791219237464,Playing squash
v_RPkH81M6-NE,0.0,0.99,0.004857914,0.99999998954605,Sailing
v_ZjvmWr5LoFw,0.01,0.98,0.0043021613,1.0,Riding bumper cars
v_UadYaZOC6B8,0.0,0.99,0.0005258363,0.9998090732775591,Washing hands
v_vBKIXqRd-eA,0.0,0.99,0.004690217,0.9999937274724446,Calf roping
v_FfYNkePtHjo,0.0,0.99,0.0048418716,0.9999969755267302,Playing badminton
v_i_16EfqIrFg,0.0,0.99,0.0016100667,0.9946154257990645,Roof shingle removal
v_dfjl7sS1IGo,0.0,0.99,0.0048326585,0.7629862861975731,Blow-drying hair
v_KUejIghF6K4,0.0,0.99,0.0043380097,0.9999908735996466,Hitting a pinata
v_KgccYb6ufPY,0.0,0.99,0.0047813477,0.9080260441368417,Long jump
v_5X7zeOps9uA,0.0,0.99,0.004432745,0.9999999956687733,Hitting a pinata
v_sEGceBU8icE,0.0,0.99,0.0035533211,0.877775936881157,Painting
v_2_hcULoN4Ls,0.0,0.99,0.002748884,0.9972537960313574,Playing polo
v_Zv78Or7fW5U,0.0,0.99,0.004219419,0.6922086194076806,Long jump
v_I9NukwdINyY,0.0,0.99,0.0035986255,0.994573020798088,Painting
v_Xt86M-mRxi8,0.01,0.98,0.0042142076,0.9999999010580255,Spread mulch
v_rxfkWIGZtlQ,0.0,0.99,0.004095526,0.441646061349758,Blow-drying hair
v_uevUOX7Wpz4,0.0,0.99,0.0044164658,0.9742649052888359,Canoeing
v_uF9othvTXn8,0.0,0.99,0.0046037207,1.0,Riding bumper cars
v_3nX5ZwzHftM,0.0,0.99,0.0048480425,0.9999999961568008,River tubing
v_iBefG1qFbsE,0.0,0.99,0.004499579,0.9999999849815244,Knitting
v_EW3zRMVjkoU,0.0,0.99,0.003957005,0.9995613754803437,Beach soccer
v_YTuQrhSKkNE,0.0,0.99,0.0049416954,0.9497658813037039,Curling
v_1NAlbF88oUI,0.0,0.99,0.0032024756,0.9999999999999845,Arm wrestling
v_0JgcRWHCi4c,0.0,0.99,0.004279165,0.6138301514072052,Grooming dog
v_ucsAN6pGv6w,0.01,0.98,0.004359417,0.9988020740553162,Javelin throw
v_vmUbGiOyUbU,0.0,0.99,0.0036784909,0.9999949602258642,Grooming dog
v_fpIcr1RaEDc,0.0,0.99,0.0017855836,0.5216667457684364,Spinning
v_ennVaOEePHk,0.0,0.99,0.00290814,0.9999720038487053,BMX
v_Hk-wwGuHuC0,0.0,0.99,0.004042712,0.9999875114307171,Mooping floor
v_jpclX7wgcZU,0.0,0.99,0.003934347,0.999999901306185,River tubing
v_hPJw9_nPo_s,0.0,0.99,0.0047672936,0.9504298334427488,Waterskiing
v_7toItxBIVtk,0.0,0.99,0.004958318,0.9999999998026244,Belly dance
v_4Lu8ECLHvK4,0.0,0.99,0.0038853504,0.9997072743154044,Playing kickball
v_sSVG3g2iKL8,0.0,0.99,0.002346194,0.9820735240020729,Playing bagpipes
v_8OEts-YLeW0,0.0,0.99,0.0018254356,0.9999704135640546,Doing karate
v_ESecNZbZgug,0.0,0.99,0.0045052087,0.9999999998344324,Elliptical trainer
v_Sx5MlpX6NIY,0.0,0.99,0.004303653,0.999999996043158,Drum corps
v_fgeW0L2acbI,0.01,0.98,0.0043075057,0.9897378868586146,Surfing
v_bDwGZOk7njI,0.0,0.99,0.0030083593,0.7455910830469586,Cutting the grass
v_vCeaFAiokrU,0.0,0.99,0.0043221177,0.9999998715699001,Shoveling snow
v_1UIathRb404,0.0,0.99,0.0031867137,0.9727424718700897,Playing field hockey
v_LSaUJwsU4GQ,0.01,0.98,0.004214361,0.368724896281777,Breakdancing
v_Mgym0F-T7Js,0.0,0.99,0.004751471,0.6266158620278149,Polishing forniture
v_ZF4oT2P0a54,0.0,0.99,0.0045136963,0.9999999999999987,Surfing
v_20ooSJixdyg,0.0,0.99,0.0044537145,0.9999977387859698,Mixing drinks
v__VPf75tGIHQ,0.0,0.99,0.004861199,0.8671181108835404,Playing racquetball
v_yUYTlwiP16E,0.0,0.99,0.0033863287,0.9776855296583016,Shoveling snow
v_SSJjjggYBxc,0.0,0.99,0.004284973,0.9956211698996906,Removing ice from car
v_FIaXCUPjFY0,0.0,0.99,0.0045072366,0.9141999574986862,Bathing dog
v_NNqghz7Fd0M,0.0,0.99,0.0048897276,0.9999998732659449,Playing drums
v_c4ctwOucndQ,0.0,0.99,0.0043067625,0.9999999999987406,Using the rowing machine
v_iddZ6YIWLWc,0.0,0.99,0.004667016,1.0,Slacklining
v_e8MK2naV6E8,0.01,0.98,0.0044073947,0.9935635475341011,Hitting a pinata
v_jzCnWUUUviE,0.0,0.99,0.0039971424,0.999316990685164,Clean and jerk
v_xV7uPiqNuwQ,0.0,0.99,0.0022231354,0.8389886099892653,Fixing bicycle
v_ecUypvzBAOQ,0.0,0.99,0.004829048,0.7687461942615155,Preparing salad
v_QVe7NojAHjY,0.0,0.99,0.0039158906,0.9999991830550594,Baking cookies
v_nEOpfvJ7g_g,0.0,0.99,0.0049142796,0.9765539170020248,Playing racquetball
v_Ggtcmy29TxE,0.0,0.99,0.004844333,0.5150285534613991,Swimming
v_CzyMYAvKE2E,0.0,0.99,0.0047005303,0.9999999999999973,Carving jack-o-lanterns
v_TbxVdELEiO8,0.0,0.99,0.0047950353,0.9999973108797204,Mooping floor
v_j8lH0saRXl4,0.0,0.99,0.004668769,0.9999999898794192,Playing rubik cube
v_CfDdbeAk8LE,0.0,0.99,0.00017233635,0.9999863142340361,Welding
v_pc5_pexVob8,0.0,0.99,0.0040626093,0.9691759164008421,Preparing salad
v_4G2jW3hbiO4,0.0,0.99,0.004691486,0.9928845026470264,Waterskiing
v_1517CiM5c0A,0.0,0.99,0.0041656443,0.4490028087439025,Drum corps
v_F67zl57FSXE,0.01,0.98,0.0042931456,0.9999977416358395,Snatch
v_qoVYcplxgFE,0.0,0.99,0.0047608605,0.999997340801444,Using the balance beam
v_4QvpJ71d8Nk,0.0,0.99,0.0043952707,0.9999999996303512,Rope skipping
v_jzCnWUUUviE,0.0,0.99,0.0017885932,0.999316990685164,Clean and jerk
v_PagM71op4HU,0.0,0.99,0.0047891103,0.23487392424033662,Rock-paper-scissors
v_nI_XzNfxjlY,0.01,0.98,0.00442943,0.9994980394993385,Swimming
v_HWgQhsTgj90,0.0,0.99,0.00380805,0.9999966487778514,Playing water polo
v_8s3b1f6OMw0,0.0,0.99,0.002164472,0.9999974532031416,Playing water polo
v_8ZA8UGBEx74,0.0,0.99,0.004478703,0.9999999999610303,Cumbia
v_QoRUUJz-PU0,0.0,0.99,0.003315025,0.9999997130339098,Futsal
v_qoS5nkk7Rgk,0.0,0.99,0.0037999004,0.9988698013897088,Grooming dog
v_vh55SaEpuws,0.0,0.99,0.0028766873,0.8656811930568559,Peeling potatoes
v_iOa_svsqGxQ,0.0,0.99,0.0047975783,0.9999999999999996,Surfing
v_zwa44U585FE,0.0,0.99,0.0048352173,0.9999996969341014,Croquet
v_-MFzpFMdWZs,0.0,0.99,0.004285967,0.9985038779407474,Shaving legs
v_EW3zRMVjkoU,0.0,0.99,0.0031924334,0.9995613754803437,Beach soccer
v_dn1qrAHh7k0,0.0,0.99,0.004890695,0.9999999999996814,Making a sandwich
v_9fQ2wWFJJGo,0.0,0.99,0.004786033,0.9999999817715867,Building sandcastles
v_HkzMA1jrm00,0.0,0.99,0.0030297653,0.9999999997919616,Playing blackjack
v_xevpFDYTJ0U,0.0,0.99,0.0041884333,0.9986722964753576,Using uneven bars
v_8QY00KU3gkw,0.01,0.98,0.0043683965,0.9999992598586132,Elliptical trainer
v_T9gKHEOvRKk,0.0,0.99,0.004891497,0.976474074498328,Applying sunscreen
v_6VygM9-XgAk,0.0,0.99,0.0045779436,0.6340741136833169,Snowboarding
v_QOMvNgo6CQ4,0.0,0.99,0.0035380553,0.9932827972501749,Polishing shoes
v_0pcrpO0Gd8M,0.0,0.99,0.0048585725,0.7245463140988201,Putting in contact lenses
v_4mzM3JjBJ74,0.0,0.99,0.003940593,0.9997841309931742,Clipping cat claws
v_K5wPwCFVkhU,0.0,0.99,0.0047171554,0.8615841642948145,Clipping cat claws
v_oSoi5owiybU,0.0,0.99,0.0023696262,0.9999972248573589,Running a marathon
v_ZTHsS5lQyvQ,0.0,0.99,0.0023903896,0.9999880687453274,Making a sandwich
v_UgSLUt8X1Lc,0.0,0.99,0.0036270486,0.9999984562673617,Mooping floor
v_gJxR-KzawO4,0.0,0.99,0.0044676596,0.9997628865741873,Washing dishes
v_OyKEEws65l8,0.01,0.98,0.0042024464,1.0,Camel ride
v_Eu3QFCldg0s,0.0,0.99,0.0049247346,0.9999971600443025,Walking the dog
v_Xc70KHd4zhI,0.0,0.99,0.0031823604,0.8481945845547526,Making an omelette
v_NhcOmldkGIo,0.0,0.99,0.0045482772,0.9975882499819185,Hurling
v_k_7hLIwul48,0.01,0.98,0.0042842836,0.9999999999999175,Throwing darts
v_FLImHIKzzm4,0.0,0.99,0.0023194405,0.999994419860743,Playing water polo
v_geuUVSJyovM,0.0,0.99,0.0023187469,0.9999999039823319,Playing piano
v_E15Q3Z9J-Zg,0.0,0.99,0.0013033688,0.999999997207162,Elliptical trainer
v_FFyJjF4MjHM,0.0,0.99,0.00017793826,0.9139870466294875,Skiing
v_PqcdYoa--8g,0.01,0.98,0.0044796634,0.9999999645599077,Preparing pasta
v_cQYAi2drreo,0.0,0.99,0.0048456346,0.9999998931173729,Carving jack-o-lanterns
v_LM8C4FSpN0w,0.0,0.99,0.0044275294,0.9997229047387073,Playing water polo
v_MP31A6fHsh4,0.0,0.99,0.004673155,0.9999860916718196,Curling
v_ILF-93buuSY,0.0,0.99,0.0036558062,0.5387647390874538,Cutting the grass
v_GMHzZXAQzIA,0.0,0.99,0.00052557414,0.9999999995567516,Using the monkey bar
v_rXwSSTGmvb8,0.0,0.99,0.004346891,0.9999444758756837,Mixing drinks
v_2g9GrshWQrU,0.0,0.99,0.0042350646,0.9999999737979977,Arm wrestling
v_JKZ-3N1fYL8,0.0,0.99,0.0047971033,0.9987176505412018,Raking leaves
v_Q0U51Hqn21w,0.0,0.99,0.004466367,0.9998350805048732,Discus throw
v_mtSJG4q2vP4,0.0,0.99,0.003460907,0.6646434273938733,Triple jump
v_8C1EFngZC3Q,0.0,0.99,0.0026673044,0.9999997914193756,Doing step aerobics
v_LGt_KpgXymU,0.0,0.99,0.004515882,0.999999999948976,Playing violin
v_GuwWFip-AF0,0.0,0.99,0.0022141908,0.9999999998399228,Playing pool
v_uG_G4g6ixms,0.0,0.99,0.003041151,0.498889607329799,Horseback riding
v_sAAARH12tdc,0.0,0.99,0.0045630066,0.9998749799108532,Putting on makeup
v_VrNHEv6aR38,0.0,0.99,0.0038214822,0.9962960697952538,Playing water polo
v_MP31A6fHsh4,0.0,0.99,0.004839271,0.9999860916718196,Curling
v_vvHrSeomFtg,0.0,0.99,0.0017866986,0.9999999628415069,Making a sandwich
v_z8VqGGu5vPc,0.0,0.99,0.004867071,0.9996483055911928,Hand car wash
v_7S15OsGinjw,0.0,0.99,0.00486516,0.987294641052456,Building sandcastles
v_DfOqhNeHDgM,0.0,0.99,0.004868976,0.9990990937065513,Playing congas
v_g4uvBcIE1Os,0.0,0.99,0.00475598,0.9999999504980693,Snow tubing
v_0gw1Qq3WRbU,0.0,0.99,0.0048426557,0.9720528885073767,Springboard diving
v_TotbMcWIoyE,0.0,0.99,0.0032267175,0.9759469082213532,Playing racquetball
v_AUPs7Ukfc1I,0.0,0.99,0.0041216123,0.9999993833219496,Shaving
v_mf6UsZuW9Nw,0.0,0.99,0.004844522,0.8494264439580085,Applying sunscreen
v_HktZZPJMU8s,0.0,0.99,0.004457747,0.9958376533839961,Tai chi
v_WCChCrg9eZU,0.0,0.99,0.0034705838,0.9999942644356886,Shoveling snow
v_MMVfzKCnpnI,0.0,0.99,0.0018385199,0.5966024004897124,Baton twirling
v_iAIl5eawd6I,0.0,0.99,0.0028531342,0.8883551292643821,Skiing
v_kl4vLrvGAmM,0.01,0.98,0.0043974123,0.9811824247213781,Laying tile
v_kPnqo24kemc,0.0,0.99,0.004782517,0.9999999673986645,Kneeling
v_hc4DBHpRuGM,0.0,0.99,0.0033747111,0.9999999995095374,Elliptical trainer
v_7LimgSQsHm0,0.01,0.98,0.004509425,0.9999916966376643,Playing ice hockey
v_FTmGHtBdWi0,0.0,0.99,0.003919942,1.0,Arm wrestling
v_-01K1HxqPB8,0.0,0.99,0.003912277,0.43382749347563626,Cheerleading
v_gXffXyAkcHM,0.0,0.99,0.004931398,0.9826811850413104,Using uneven bars
v_R_AsoAmxd4o,0.0,0.99,0.0046849134,0.9989857188130408,Waterskiing
v_70rKlFJdkKw,0.0,0.99,0.0037888398,0.9999999989283531,Swinging at the playground
v_ulopyhvgyQg,0.0,0.99,0.0014590969,0.9942292316427983,Hand car wash
v_wuknZBoyMRE,0.01,0.98,0.0043145055,0.9999931637749643,Powerbocking
v_N9xp9VbpklQ,0.0,0.99,0.0034288713,0.9999881042055521,Croquet
v_5rw6n16ILgY,0.0,0.99,0.004864216,0.9999740601580651,High jump
v_mzewLmZSCMU,0.0,0.99,0.004836353,0.9972070399972589,Ballet
v_D0RDF1ez-8Y,0.0,0.99,0.0045497967,0.9839919546074355,Putting in contact lenses
v_8-1h1YXYvhk,0.01,0.98,0.004415465,0.9997745509124876,Breakdancing
v_AK-9sj8btp8,0.0,0.99,0.0039025177,0.9999999997486202,Cricket
v_whJ6ESGNoyY,0.0,0.99,0.004821943,0.9999944462157393,Walking the dog
v_kZB7yxzHOrA,0.0,0.99,0.0049886303,0.9965006844691254,Springboard diving
v_A_ndiCY-rDc,0.0,0.99,0.0023896233,0.9999999991158419,Doing crunches
v_1scjpxusQx0,0.0,0.99,0.0045511653,0.9999999937149358,Rope skipping
v_SibfKtVX3CQ,0.01,0.98,0.0043878546,0.9999866274417462,Beach soccer
v_gdmGZK_vFAc,0.0,0.99,0.0047258623,0.8860316879074578,Peeling potatoes
v_69X7tP6p7E0,0.0,0.99,0.004431966,0.9999985956657871,Dodgeball
v_NrlITLsd7Fk,0.0,0.99,0.0013260102,0.9999984674842941,Using the pommel horse
v_wvFJbY3SmXI,0.0,0.99,0.0031229747,0.9999376352447157,Discus throw
v_231pbDe3uQc,0.0,0.99,0.0047139367,0.9564033320458388,Doing motocross
v_R8vqzwGs6aE,0.0,0.99,0.003286396,1.0,Archery
v_zE0vlPLBVJo,0.0,0.99,0.00487865,0.9999954870615253,Hitting a pinata
v_Q0FbJovQ0Lw,0.0,0.99,0.0041299523,0.9999999289451299,Playing drums
v_4cd0sNdLmT4,0.0,0.99,0.0042341263,0.9892099933880286,Roof shingle removal
v_r46Vy3p19a0,0.01,0.98,0.0044110445,0.7667282453283528,Mowing the lawn
v_wlcU-u-xsH4,0.0,0.99,0.00432006,0.9964248788016512,Tug of war
v_c4ctwOucndQ,0.0,0.99,0.0048026764,0.9999999999987406,Using the rowing machine
v_A0LLegTPpWk,0.0,0.99,0.003727651,0.9999568556048533,Grooming horse
v_qA_KTu8oTW4,0.0,0.99,0.0049242508,0.9834544563374816,Baton twirling
v_mlNP3uaTB3Q,0.0,0.99,0.004725654,0.7294118508506579,Cleaning windows
v_wnsy_i-IXpM,0.0,0.99,0.004815019,0.9889321320405965,Snowboarding
v_n25mDmcBC6E,0.0,0.99,0.0017912699,1.0,Playing flauta
v_9Hxcuf80TK0,0.0,0.99,0.0028413914,1.0,Playing saxophone
v_MiOJxYa5Nt4,0.0,0.99,0.004617196,0.9999655694000447,Hammer throw
v_arnKDX_ToxE,0.0,0.99,0.0048783543,0.9999999624723207,Elliptical trainer
v_wZgBJlWqWWI,0.0,0.99,0.0045395866,0.9999603869863279,Using the monkey bar
v_IHpBwsyMT9Q,0.0,0.99,0.0046514836,0.9999999793780759,Throwing darts
v_S9alQwrQ-oo,0.0,0.99,0.0027298399,0.9979862946035013,Doing nails
v_i1PpX1IOcIs,0.0,0.99,0.004832534,0.9889524922743776,Snatch
v_E2nAOID5DLM,0.0,0.99,0.0049348148,0.5217195228577859,Long jump
v_HgKZ4KAuhdI,0.0,0.99,0.004588683,0.999999998379882,Grooming horse
v_TM4-Miytfv4,0.0,0.99,0.0029948358,0.9999999932640334,High jump
v_mo8CBVntUjE,0.0,0.99,0.0049362574,0.9999999979826496,Playing drums
v__VPf75tGIHQ,0.0,0.99,0.004755524,0.8671181108835404,Playing racquetball
v_BSlVLi81VGM,0.01,0.98,0.0043841028,0.9621264940857611,Shaving legs
